category_name,category_href,category_url,item_id,item_type,name,asset_name,rarity,level,price,price_id,image_role,phase_index,phase_name,image_path,image_url,local_path,phase_slot,seconds
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040261,17,黄金·针垫花,gold/Crop_261,2,21,,,main,0,主图,plant/model/v4/gold/Crop_261_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_261_6.png,超变果实/黄金·针垫花/黄金·针垫花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040261,17,黄金·针垫花,gold/Crop_261,2,21,,,phase,1,种子,plant/model/v4/gold/Crop_261_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_261_Seed.png,超变果实/黄金·针垫花/黄金·针垫花_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040261,17,黄金·针垫花,gold/Crop_261,2,21,,,phase,2,发芽,plant/model/v4/gold/Crop_261_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_261_2.png,超变果实/黄金·针垫花/黄金·针垫花_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040261,17,黄金·针垫花,gold/Crop_261,2,21,,,phase,3,小叶,plant/model/v4/gold/Crop_261_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_261_3.png,超变果实/黄金·针垫花/黄金·针垫花_03_小叶.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040261,17,黄金·针垫花,gold/Crop_261,2,21,,,phase,4,大叶,plant/model/v4/gold/Crop_261_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_261_4.png,超变果实/黄金·针垫花/黄金·针垫花_04_大叶.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040261,17,黄金·针垫花,gold/Crop_261,2,21,,,phase,5,花蕾,plant/model/v4/gold/Crop_261_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_261_5.png,超变果实/黄金·针垫花/黄金·针垫花_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040261,17,黄金·针垫花,gold/Crop_261,2,21,,,phase,6,开花,plant/model/v4/gold/Crop_261_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_261_6.png,超变果实/黄金·针垫花/黄金·针垫花_06_开花.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040257,17,黄金·孔雀草,gold/Crop_257,3,41,,,main,0,主图,plant/model/v4/gold/Crop_257_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_257_6.png,超变果实/黄金·孔雀草/黄金·孔雀草_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040257,17,黄金·孔雀草,gold/Crop_257,3,41,,,phase,1,种子,plant/model/v4/gold/Crop_257_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_257_Seed.png,超变果实/黄金·孔雀草/黄金·孔雀草_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040257,17,黄金·孔雀草,gold/Crop_257,3,41,,,phase,2,发芽,plant/model/v4/gold/Crop_257_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_257_2.png,超变果实/黄金·孔雀草/黄金·孔雀草_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040257,17,黄金·孔雀草,gold/Crop_257,3,41,,,phase,3,小叶子,plant/model/v4/gold/Crop_257_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_257_3.png,超变果实/黄金·孔雀草/黄金·孔雀草_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040257,17,黄金·孔雀草,gold/Crop_257,3,41,,,phase,4,大叶子,plant/model/v4/gold/Crop_257_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_257_4.png,超变果实/黄金·孔雀草/黄金·孔雀草_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040257,17,黄金·孔雀草,gold/Crop_257,3,41,,,phase,5,花蕾,plant/model/v4/gold/Crop_257_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_257_5.png,超变果实/黄金·孔雀草/黄金·孔雀草_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040257,17,黄金·孔雀草,gold/Crop_257,3,41,,,phase,6,盛开,plant/model/v4/gold/Crop_257_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_257_6.png,超变果实/黄金·孔雀草/黄金·孔雀草_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040258,17,黄金·欧石楠,gold/Crop_258,3,41,,,main,0,主图,plant/model/v4/gold/Crop_258_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_258_6.png,超变果实/黄金·欧石楠/黄金·欧石楠_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040258,17,黄金·欧石楠,gold/Crop_258,3,41,,,phase,1,种子,plant/model/v4/gold/Crop_258_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_258_Seed.png,超变果实/黄金·欧石楠/黄金·欧石楠_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040258,17,黄金·欧石楠,gold/Crop_258,3,41,,,phase,2,发芽,plant/model/v4/gold/Crop_258_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_258_2.png,超变果实/黄金·欧石楠/黄金·欧石楠_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040258,17,黄金·欧石楠,gold/Crop_258,3,41,,,phase,3,小叶,plant/model/v4/gold/Crop_258_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_258_3.png,超变果实/黄金·欧石楠/黄金·欧石楠_03_小叶.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040258,17,黄金·欧石楠,gold/Crop_258,3,41,,,phase,4,大叶,plant/model/v4/gold/Crop_258_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_258_4.png,超变果实/黄金·欧石楠/黄金·欧石楠_04_大叶.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040258,17,黄金·欧石楠,gold/Crop_258,3,41,,,phase,5,花蕾,plant/model/v4/gold/Crop_258_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_258_5.png,超变果实/黄金·欧石楠/黄金·欧石楠_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040258,17,黄金·欧石楠,gold/Crop_258,3,41,,,phase,6,开花,plant/model/v4/gold/Crop_258_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_258_6.png,超变果实/黄金·欧石楠/黄金·欧石楠_06_开花.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040304,17,黄金·黄金果,gold/Crop_304,3,81,,,main,0,主图,plant/model/v4/gold/Crop_304_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_304_6.png,超变果实/黄金·黄金果/黄金·黄金果_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040304,17,黄金·黄金果,gold/Crop_304,3,81,,,phase,1,种子,plant/model/v4/gold/Crop_304_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_304_Seed.png,超变果实/黄金·黄金果/黄金·黄金果_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040304,17,黄金·黄金果,gold/Crop_304,3,81,,,phase,2,发芽,plant/model/v4/gold/Crop_304_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_304_2.png,超变果实/黄金·黄金果/黄金·黄金果_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040304,17,黄金·黄金果,gold/Crop_304,3,81,,,phase,3,小叶子,plant/model/v4/gold/Crop_304_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_304_3.png,超变果实/黄金·黄金果/黄金·黄金果_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040304,17,黄金·黄金果,gold/Crop_304,3,81,,,phase,4,大叶子,plant/model/v4/gold/Crop_304_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_304_4.png,超变果实/黄金·黄金果/黄金·黄金果_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040304,17,黄金·黄金果,gold/Crop_304,3,81,,,phase,5,开花,plant/model/v4/gold/Crop_304_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_304_5.png,超变果实/黄金·黄金果/黄金·黄金果_05_开花.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040304,17,黄金·黄金果,gold/Crop_304,3,81,,,phase,6,成熟,plant/model/v4/gold/Crop_304_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_304_6.png,超变果实/黄金·黄金果/黄金·黄金果_06_成熟.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040046,17,黄金·爱心果,gold/Crop_46,4,202,,,main,0,主图,plant/model/v4/gold/Crop_46_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_46_6.png,超变果实/黄金·爱心果/黄金·爱心果_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040046,17,黄金·爱心果,gold/Crop_46,4,202,,,phase,1,种子,plant/model/v4/gold/Crop_46_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_46_Seed.png,超变果实/黄金·爱心果/黄金·爱心果_01_种子.png,Seed,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040046,17,黄金·爱心果,gold/Crop_46,4,202,,,phase,2,发芽,plant/model/v4/gold/Crop_46_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_46_2.png,超变果实/黄金·爱心果/黄金·爱心果_02_发芽.png,2,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040046,17,黄金·爱心果,gold/Crop_46,4,202,,,phase,3,小叶子,plant/model/v4/gold/Crop_46_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_46_3.png,超变果实/黄金·爱心果/黄金·爱心果_03_小叶子.png,3,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040046,17,黄金·爱心果,gold/Crop_46,4,202,,,phase,4,大叶子,plant/model/v4/gold/Crop_46_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_46_4.png,超变果实/黄金·爱心果/黄金·爱心果_04_大叶子.png,4,7200
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040046,17,黄金·爱心果,gold/Crop_46,4,202,,,phase,5,初熟,plant/model/v4/gold/Crop_46_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_46_5.png,超变果实/黄金·爱心果/黄金·爱心果_05_初熟.png,5,7200
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040046,17,黄金·爱心果,gold/Crop_46,4,202,,,phase,6,成熟,plant/model/v4/gold/Crop_46_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_46_6.png,超变果实/黄金·爱心果/黄金·爱心果_06_成熟.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040416,17,黄金·哈哈南瓜,gold/Crop_416,4,31,,,main,0,主图,plant/model/v4/Crop_416_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_416_6.png,超变果实/黄金·哈哈南瓜/黄金·哈哈南瓜_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040416,17,黄金·哈哈南瓜,gold/Crop_416,4,31,,,phase,1,种子,plant/model/v4/gold/Crop_416_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_416_Seed.png,超变果实/黄金·哈哈南瓜/黄金·哈哈南瓜_01_种子.png,Seed,17280
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040416,17,黄金·哈哈南瓜,gold/Crop_416,4,31,,,phase,2,发芽,plant/model/v4/Crop_416_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_416_2.png,超变果实/黄金·哈哈南瓜/黄金·哈哈南瓜_02_发芽.png,2,17280
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040416,17,黄金·哈哈南瓜,gold/Crop_416,4,31,,,phase,3,小叶子,plant/model/v4/Crop_416_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_416_3.png,超变果实/黄金·哈哈南瓜/黄金·哈哈南瓜_03_小叶子.png,3,17280
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040416,17,黄金·哈哈南瓜,gold/Crop_416,4,31,,,phase,4,大叶子,plant/model/v4/Crop_416_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_416_4.png,超变果实/黄金·哈哈南瓜/黄金·哈哈南瓜_04_大叶子.png,4,17280
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040416,17,黄金·哈哈南瓜,gold/Crop_416,4,31,,,phase,5,开花,plant/model/v4/Crop_416_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_416_5.png,超变果实/黄金·哈哈南瓜/黄金·哈哈南瓜_05_开花.png,5,17280
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040416,17,黄金·哈哈南瓜,gold/Crop_416,4,31,,,phase,6,成熟,plant/model/v4/Crop_416_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_416_6.png,超变果实/黄金·哈哈南瓜/黄金·哈哈南瓜_06_成熟.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1049001,17,黄金·哈哈小南瓜,gold/Crop_9001,3,41,,,main,0,主图,plant/model/v4/gold/Crop_9001_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_9001_Seed.png,超变果实/黄金·哈哈小南瓜/黄金·哈哈小南瓜_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1049001,17,黄金·哈哈小南瓜,gold/Crop_9001,3,41,,,phase,1,种子,plant/model/v4/gold/Crop_9001_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_9001_Seed.png,超变果实/黄金·哈哈小南瓜/黄金·哈哈小南瓜_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040122,17,黄金·丁香花,gold/Crop_122,2,200,,,main,0,主图,plant/model/v4/gold/Crop_122_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_122_6.png,超变果实/黄金·丁香花/黄金·丁香花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040122,17,黄金·丁香花,gold/Crop_122,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_122_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_122_Seed.png,超变果实/黄金·丁香花/黄金·丁香花_01_种子.png,Seed,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040122,17,黄金·丁香花,gold/Crop_122,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_122_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_122_2.png,超变果实/黄金·丁香花/黄金·丁香花_02_发芽.png,2,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040122,17,黄金·丁香花,gold/Crop_122,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_122_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_122_3.png,超变果实/黄金·丁香花/黄金·丁香花_03_小叶子.png,3,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040122,17,黄金·丁香花,gold/Crop_122,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_122_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_122_4.png,超变果实/黄金·丁香花/黄金·丁香花_04_大叶子.png,4,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040122,17,黄金·丁香花,gold/Crop_122,2,200,,,phase,5,初熟,plant/model/v4/gold/Crop_122_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_122_5.png,超变果实/黄金·丁香花/黄金·丁香花_05_初熟.png,5,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040122,17,黄金·丁香花,gold/Crop_122,2,200,,,phase,6,成熟,plant/model/v4/gold/Crop_122_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_122_6.png,超变果实/黄金·丁香花/黄金·丁香花_06_成熟.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040134,17,黄金·绿牡丹,gold/Crop_134,2,200,,,main,0,主图,plant/model/v4/gold/Crop_134_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_134_6.png,超变果实/黄金·绿牡丹/黄金·绿牡丹_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040134,17,黄金·绿牡丹,gold/Crop_134,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_134_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_134_Seed.png,超变果实/黄金·绿牡丹/黄金·绿牡丹_01_种子.png,Seed,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040134,17,黄金·绿牡丹,gold/Crop_134,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_134_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_134_2.png,超变果实/黄金·绿牡丹/黄金·绿牡丹_02_发芽.png,2,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040134,17,黄金·绿牡丹,gold/Crop_134,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_134_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_134_3.png,超变果实/黄金·绿牡丹/黄金·绿牡丹_03_小叶子.png,3,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040134,17,黄金·绿牡丹,gold/Crop_134,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_134_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_134_4.png,超变果实/黄金·绿牡丹/黄金·绿牡丹_04_大叶子.png,4,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040134,17,黄金·绿牡丹,gold/Crop_134,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_134_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_134_5.png,超变果实/黄金·绿牡丹/黄金·绿牡丹_05_花蕾.png,5,5760
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040134,17,黄金·绿牡丹,gold/Crop_134,2,200,,,phase,6,盛开,plant/model/v4/gold/Crop_134_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_134_6.png,超变果实/黄金·绿牡丹/黄金·绿牡丹_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040139,17,黄金·糖槭树花,gold/Crop_139,2,200,,,main,0,主图,plant/model/v4/gold/Crop_139_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_139_6.png,超变果实/黄金·糖槭树花/黄金·糖槭树花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040139,17,黄金·糖槭树花,gold/Crop_139,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_139_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_139_Seed.png,超变果实/黄金·糖槭树花/黄金·糖槭树花_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040139,17,黄金·糖槭树花,gold/Crop_139,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_139_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_139_2.png,超变果实/黄金·糖槭树花/黄金·糖槭树花_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040139,17,黄金·糖槭树花,gold/Crop_139,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_139_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_139_3.png,超变果实/黄金·糖槭树花/黄金·糖槭树花_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040139,17,黄金·糖槭树花,gold/Crop_139,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_139_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_139_4.png,超变果实/黄金·糖槭树花/黄金·糖槭树花_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040139,17,黄金·糖槭树花,gold/Crop_139,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_139_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_139_5.png,超变果实/黄金·糖槭树花/黄金·糖槭树花_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040139,17,黄金·糖槭树花,gold/Crop_139,2,200,,,phase,6,盛开,plant/model/v4/gold/Crop_139_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_139_6.png,超变果实/黄金·糖槭树花/黄金·糖槭树花_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040140,17,黄金·象牙红,gold/Crop_140,2,200,,,main,0,主图,plant/model/v4/gold/Crop_140_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_140_6.png,超变果实/黄金·象牙红/黄金·象牙红_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040140,17,黄金·象牙红,gold/Crop_140,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_140_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_140_Seed.png,超变果实/黄金·象牙红/黄金·象牙红_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040140,17,黄金·象牙红,gold/Crop_140,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_140_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_140_2.png,超变果实/黄金·象牙红/黄金·象牙红_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040140,17,黄金·象牙红,gold/Crop_140,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_140_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_140_3.png,超变果实/黄金·象牙红/黄金·象牙红_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040140,17,黄金·象牙红,gold/Crop_140,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_140_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_140_4.png,超变果实/黄金·象牙红/黄金·象牙红_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040140,17,黄金·象牙红,gold/Crop_140,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_140_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_140_5.png,超变果实/黄金·象牙红/黄金·象牙红_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040140,17,黄金·象牙红,gold/Crop_140,2,200,,,phase,6,盛开,plant/model/v4/gold/Crop_140_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_140_6.png,超变果实/黄金·象牙红/黄金·象牙红_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040144,17,黄金·七里香,gold/Crop_144,2,200,,,main,0,主图,plant/model/v4/gold/Crop_144_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_144_6.png,超变果实/黄金·七里香/黄金·七里香_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040144,17,黄金·七里香,gold/Crop_144,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_144_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_144_Seed.png,超变果实/黄金·七里香/黄金·七里香_01_种子.png,Seed,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040144,17,黄金·七里香,gold/Crop_144,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_144_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_144_2.png,超变果实/黄金·七里香/黄金·七里香_02_发芽.png,2,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040144,17,黄金·七里香,gold/Crop_144,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_144_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_144_3.png,超变果实/黄金·七里香/黄金·七里香_03_小叶子.png,3,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040144,17,黄金·七里香,gold/Crop_144,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_144_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_144_4.png,超变果实/黄金·七里香/黄金·七里香_04_大叶子.png,4,3600
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040144,17,黄金·七里香,gold/Crop_144,2,200,,,phase,5,初熟,plant/model/v4/gold/Crop_144_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_144_5.png,超变果实/黄金·七里香/黄金·七里香_05_初熟.png,5,3600
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040144,17,黄金·七里香,gold/Crop_144,2,200,,,phase,6,成熟,plant/model/v4/gold/Crop_144_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_144_6.png,超变果实/黄金·七里香/黄金·七里香_06_成熟.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040154,17,黄金·月桂花,gold/Crop_154,2,200,,,main,0,主图,plant/model/v4/gold/Crop_154_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_154_6.png,超变果实/黄金·月桂花/黄金·月桂花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040154,17,黄金·月桂花,gold/Crop_154,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_154_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_154_Seed.png,超变果实/黄金·月桂花/黄金·月桂花_01_种子.png,Seed,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040154,17,黄金·月桂花,gold/Crop_154,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_154_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_154_2.png,超变果实/黄金·月桂花/黄金·月桂花_02_发芽.png,2,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040154,17,黄金·月桂花,gold/Crop_154,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_154_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_154_3.png,超变果实/黄金·月桂花/黄金·月桂花_03_小叶子.png,3,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040154,17,黄金·月桂花,gold/Crop_154,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_154_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_154_4.png,超变果实/黄金·月桂花/黄金·月桂花_04_大叶子.png,4,3600
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040154,17,黄金·月桂花,gold/Crop_154,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_154_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_154_5.png,超变果实/黄金·月桂花/黄金·月桂花_05_花蕾.png,5,3600
