category_name,category_href,item_id,item_name,phase_index,phase_slot,phase_name,seconds,image_path,image_url
超变果实,/items/17,1040154,黄金·月桂花,6,6,开花,0,plant/model/v4/gold/Crop_154_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_154_6.png
超变果实,/items/17,1040263,黄金·天竺葵,1,Seed,种子,4800,plant/model/v4/gold/Crop_263_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_Seed.png
超变果实,/items/17,1040263,黄金·天竺葵,2,2,发芽,4800,plant/model/v4/gold/Crop_263_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_2.png
超变果实,/items/17,1040263,黄金·天竺葵,3,3,小叶,4800,plant/model/v4/gold/Crop_263_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_3.png
超变果实,/items/17,1040263,黄金·天竺葵,4,4,大叶,7200,plant/model/v4/gold/Crop_263_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_4.png
超变果实,/items/17,1040263,黄金·天竺葵,5,5,花蕾,7200,plant/model/v4/gold/Crop_263_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_5.png
超变果实,/items/17,1040263,黄金·天竺葵,6,6,开花,0,plant/model/v4/gold/Crop_263_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_6.png
超变果实,/items/17,1040269,黄金·桔梗花,1,Seed,种子,4800,plant/model/v4/gold/Crop_269_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_Seed.png
超变果实,/items/17,1040269,黄金·桔梗花,2,2,发芽,4800,plant/model/v4/gold/Crop_269_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_2.png
超变果实,/items/17,1040269,黄金·桔梗花,3,3,小叶子,4800,plant/model/v4/gold/Crop_269_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_3.png
超变果实,/items/17,1040269,黄金·桔梗花,4,4,大叶子,7200,plant/model/v4/gold/Crop_269_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_4.png
超变果实,/items/17,1040269,黄金·桔梗花,5,5,开花,7200,plant/model/v4/gold/Crop_269_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_5.png
超变果实,/items/17,1040269,黄金·桔梗花,6,6,成熟,0,plant/model/v4/gold/Crop_269_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_6.png
超变果实,/items/17,1040199,黄金·石莲花,1,Seed,种子,2400,plant/model/v4/gold/Crop_199_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_Seed.png
超变果实,/items/17,1040199,黄金·石莲花,2,2,发芽,2400,plant/model/v4/gold/Crop_199_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_2.png
超变果实,/items/17,1040199,黄金·石莲花,3,3,小叶子,2400,plant/model/v4/gold/Crop_199_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_3.png
超变果实,/items/17,1040199,黄金·石莲花,4,4,大叶子,3600,plant/model/v4/gold/Crop_199_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_4.png
超变果实,/items/17,1040199,黄金·石莲花,5,5,初熟,3600,plant/model/v4/gold/Crop_199_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_5.png
超变果实,/items/17,1040199,黄金·石莲花,6,6,成熟,0,plant/model/v4/gold/Crop_199_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_6.png
超变果实,/items/17,1040262,黄金·帝王花,1,Seed,种子,4800,plant/model/v4/gold/Crop_262_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_Seed.png
超变果实,/items/17,1040262,黄金·帝王花,2,2,发芽,4800,plant/model/v4/gold/Crop_262_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_2.png
超变果实,/items/17,1040262,黄金·帝王花,3,3,小叶子,4800,plant/model/v4/gold/Crop_262_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_3.png
超变果实,/items/17,1040262,黄金·帝王花,4,4,大叶子,7200,plant/model/v4/gold/Crop_262_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_4.png
超变果实,/items/17,1040262,黄金·帝王花,5,5,花蕾,7200,plant/model/v4/gold/Crop_262_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_5.png
超变果实,/items/17,1040262,黄金·帝王花,6,6,盛开,0,plant/model/v4/gold/Crop_262_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_6.png
超变果实,/items/17,1040223,黄金·夏蜡梅,1,Seed,种子,8640,plant/model/v4/gold/Crop_223_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_Seed.png
超变果实,/items/17,1040223,黄金·夏蜡梅,2,2,发芽,8640,plant/model/v4/gold/Crop_223_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_2.png
超变果实,/items/17,1040223,黄金·夏蜡梅,3,3,小叶子,8640,plant/model/v4/gold/Crop_223_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_3.png
超变果实,/items/17,1040223,黄金·夏蜡梅,4,4,大叶子,8640,plant/model/v4/gold/Crop_223_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_4.png
超变果实,/items/17,1040223,黄金·夏蜡梅,5,5,花蕾,8640,plant/model/v4/gold/Crop_223_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_5.png
超变果实,/items/17,1040223,黄金·夏蜡梅,6,6,盛开,0,plant/model/v4/gold/Crop_223_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_6.png
超变果实,/items/17,1040185,黄金·似何莲,1,Seed,种子,8640,plant/model/v4/gold/Crop_185_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_Seed.png
超变果实,/items/17,1040185,黄金·似何莲,2,2,发芽,8640,plant/model/v4/gold/Crop_185_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_2.png
超变果实,/items/17,1040185,黄金·似何莲,3,3,小叶子,8640,plant/model/v4/gold/Crop_185_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_3.png
超变果实,/items/17,1040185,黄金·似何莲,4,4,大叶子,8640,plant/model/v4/gold/Crop_185_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_4.png
超变果实,/items/17,1040185,黄金·似何莲,5,5,花蕾,8640,plant/model/v4/gold/Crop_185_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_5.png
超变果实,/items/17,1040185,黄金·似何莲,6,6,盛开,0,plant/model/v4/gold/Crop_185_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_6.png
超变果实,/items/17,1040267,黄金·地涌金莲,1,Seed,种子,8640,plant/model/v4/gold/Crop_267_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_Seed.png
超变果实,/items/17,1040267,黄金·地涌金莲,2,2,发芽,8640,plant/model/v4/gold/Crop_267_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_2.png
超变果实,/items/17,1040267,黄金·地涌金莲,3,3,小叶子,8640,plant/model/v4/gold/Crop_267_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_3.png
超变果实,/items/17,1040267,黄金·地涌金莲,4,4,大叶子,8640,plant/model/v4/gold/Crop_267_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_4.png
超变果实,/items/17,1040267,黄金·地涌金莲,5,5,花蕾,8640,plant/model/v4/gold/Crop_267_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_5.png
超变果实,/items/17,1040267,黄金·地涌金莲,6,6,盛开,0,plant/model/v4/gold/Crop_267_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_6.png
超变果实,/items/17,1040133,黄金·凤仙花,1,Seed,种子,8640,plant/model/v4/gold/Crop_133_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_Seed.png
超变果实,/items/17,1040133,黄金·凤仙花,2,2,发芽,8640,plant/model/v4/gold/Crop_133_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_2.png
超变果实,/items/17,1040133,黄金·凤仙花,3,3,小叶子,8640,plant/model/v4/gold/Crop_133_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_3.png
超变果实,/items/17,1040133,黄金·凤仙花,4,4,大叶子,8640,plant/model/v4/gold/Crop_133_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_4.png
超变果实,/items/17,1040133,黄金·凤仙花,5,5,花蕾,8640,plant/model/v4/gold/Crop_133_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_5.png
超变果实,/items/17,1040133,黄金·凤仙花,6,6,盛开,0,plant/model/v4/gold/Crop_133_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_6.png
超变果实,/items/17,1040176,黄金·金银花,1,Seed,种子,8640,plant/model/v4/gold/Crop_176_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_Seed.png
超变果实,/items/17,1040176,黄金·金银花,2,2,发芽,8640,plant/model/v4/gold/Crop_176_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_2.png
超变果实,/items/17,1040176,黄金·金银花,3,3,小叶子,8640,plant/model/v4/gold/Crop_176_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_3.png
超变果实,/items/17,1040176,黄金·金银花,4,4,大叶子,8640,plant/model/v4/gold/Crop_176_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_4.png
超变果实,/items/17,1040176,黄金·金银花,5,5,花蕾,8640,plant/model/v4/gold/Crop_176_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_5.png
超变果实,/items/17,1040176,黄金·金银花,6,6,盛开,0,plant/model/v4/gold/Crop_176_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_6.png
超变果实,/items/17,1040186,黄金·米兰,1,Seed,种子,8640,plant/model/v4/gold/Crop_186_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_Seed.png
超变果实,/items/17,1040186,黄金·米兰,2,2,发芽,8640,plant/model/v4/gold/Crop_186_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_2.png
超变果实,/items/17,1040186,黄金·米兰,3,3,小叶子,8640,plant/model/v4/gold/Crop_186_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_3.png
超变果实,/items/17,1040186,黄金·米兰,4,4,大叶子,8640,plant/model/v4/gold/Crop_186_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_4.png
超变果实,/items/17,1040186,黄金·米兰,5,5,花蕾,8640,plant/model/v4/gold/Crop_186_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_5.png
超变果实,/items/17,1040186,黄金·米兰,6,6,盛开,0,plant/model/v4/gold/Crop_186_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_6.png
超变果实,/items/17,1040251,黄金·鹭草,1,Seed,种子,8640,plant/model/v4/gold/Crop_251_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_Seed.png
超变果实,/items/17,1040251,黄金·鹭草,2,2,发芽,8640,plant/model/v4/gold/Crop_251_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_2.png
超变果实,/items/17,1040251,黄金·鹭草,3,3,小叶子,8640,plant/model/v4/gold/Crop_251_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_3.png
超变果实,/items/17,1040251,黄金·鹭草,4,4,大叶子,8640,plant/model/v4/gold/Crop_251_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_4.png
超变果实,/items/17,1040251,黄金·鹭草,5,5,花蕾,8640,plant/model/v4/gold/Crop_251_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_5.png
超变果实,/items/17,1040251,黄金·鹭草,6,6,盛开,0,plant/model/v4/gold/Crop_251_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_6.png
超变果实,/items/17,1041044,黄金·繁星花,1,Seed,种子,8640,plant/model/v4/gold/Crop_1044_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_Seed.png
超变果实,/items/17,1041044,黄金·繁星花,2,2,发芽,8640,plant/model/v4/gold/Crop_1044_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_2.png
超变果实,/items/17,1041044,黄金·繁星花,3,3,小叶子,8640,plant/model/v4/gold/Crop_1044_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_3.png
超变果实,/items/17,1041044,黄金·繁星花,4,4,大叶子,8640,plant/model/v4/gold/Crop_1044_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_4.png
超变果实,/items/17,1041044,黄金·繁星花,5,5,花蕾,8640,plant/model/v4/gold/Crop_1044_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_5.png
超变果实,/items/17,1041044,黄金·繁星花,6,6,盛开,0,plant/model/v4/gold/Crop_1044_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_6.png
超变果实,/items/17,1041038,黄金·香彩雀,1,Seed,种子,8640,plant/model/v4/gold/Crop_1038_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1038_Seed.png
超变果实,/items/17,1041038,黄金·香彩雀,2,2,发芽,8640,plant/model/v4/gold/Crop_1038_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1038_2.png
超变果实,/items/17,1041038,黄金·香彩雀,3,3,小叶子,8640,plant/model/v4/gold/Crop_1038_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1038_3.png
超变果实,/items/17,1041038,黄金·香彩雀,4,4,大叶子,8640,plant/model/v4/gold/Crop_1038_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1038_4.png
超变果实,/items/17,1041038,黄金·香彩雀,5,5,花蕾,8640,plant/model/v4/gold/Crop_1038_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1038_5.png
超变果实,/items/17,1041038,黄金·香彩雀,6,6,盛开,0,plant/model/v4/gold/Crop_1038_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1038_6.png
超变果实,/items/17,1041474,黄金·荷青花,1,Seed,种子,8640,plant/model/v4/gold/Crop_1474_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1474_Seed.png
超变果实,/items/17,1041474,黄金·荷青花,2,2,发芽,8640,plant/model/v4/gold/Crop_1474_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1474_2.png
超变果实,/items/17,1041474,黄金·荷青花,3,3,小叶子,8640,plant/model/v4/gold/Crop_1474_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1474_3.png
超变果实,/items/17,1041474,黄金·荷青花,4,4,大叶子,8640,plant/model/v4/gold/Crop_1474_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1474_4.png
超变果实,/items/17,1041474,黄金·荷青花,5,5,花蕾,8640,plant/model/v4/gold/Crop_1474_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1474_5.png
超变果实,/items/17,1041474,黄金·荷青花,6,6,盛开,0,plant/model/v4/gold/Crop_1474_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1474_6.png
超变果实,/items/17,1040243,黄金·芹叶铁线莲,1,Seed,种子,8640,plant/model/v4/gold/Crop_243_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_243_Seed.png
超变果实,/items/17,1040243,黄金·芹叶铁线莲,2,2,发芽,8640,plant/model/v4/gold/Crop_243_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_243_2.png
超变果实,/items/17,1040243,黄金·芹叶铁线莲,3,3,小叶子,8640,plant/model/v4/gold/Crop_243_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_243_3.png
超变果实,/items/17,1040243,黄金·芹叶铁线莲,4,4,大叶子,8640,plant/model/v4/gold/Crop_243_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_243_4.png
超变果实,/items/17,1040243,黄金·芹叶铁线莲,5,5,花蕾,8640,plant/model/v4/gold/Crop_243_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_243_5.png
超变果实,/items/17,1040243,黄金·芹叶铁线莲,6,6,盛开,0,plant/model/v4/gold/Crop_243_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_243_6.png
超变果实,/items/17,1041134,黄金·菖蒲,1,Seed,种子,8640,plant/model/v4/gold/Crop_1134_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1134_Seed.png
超变果实,/items/17,1041134,黄金·菖蒲,2,2,发芽,8640,plant/model/v4/gold/Crop_1134_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1134_2.png
超变果实,/items/17,1041134,黄金·菖蒲,3,3,小叶子,8640,plant/model/v4/gold/Crop_1134_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1134_3.png
超变果实,/items/17,1041134,黄金·菖蒲,4,4,大叶子,8640,plant/model/v4/gold/Crop_1134_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1134_4.png
超变果实,/items/17,1041134,黄金·菖蒲,5,5,花蕾,8640,plant/model/v4/gold/Crop_1134_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1134_5.png
超变果实,/items/17,1041134,黄金·菖蒲,6,6,盛开,0,plant/model/v4/gold/Crop_1134_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1134_6.png
超变果实,/items/17,1046127,黄金·凌霄花,1,Seed,种子,8640,plant/model/v4/gold/Crop_6127_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6127_Seed.png
超变果实,/items/17,1046127,黄金·凌霄花,2,2,发芽,8640,plant/model/v4/gold/Crop_6127_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6127_2.png
超变果实,/items/17,1046127,黄金·凌霄花,3,3,小叶子,8640,plant/model/v4/gold/Crop_6127_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6127_3.png
超变果实,/items/17,1046127,黄金·凌霄花,4,4,大叶子,8640,plant/model/v4/gold/Crop_6127_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6127_4.png
超变果实,/items/17,1046127,黄金·凌霄花,5,5,花蕾,8640,plant/model/v4/gold/Crop_6127_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6127_5.png
超变果实,/items/17,1046127,黄金·凌霄花,6,6,盛开,0,plant/model/v4/gold/Crop_6127_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6127_6.png
超变果实,/items/17,1046109,黄金·荷花,1,Seed,种子,8640,plant/model/v4/gold/Crop_6109_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6109_Seed.png
超变果实,/items/17,1046109,黄金·荷花,2,2,发芽,8640,plant/model/v4/gold/Crop_6109_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6109_2.png
超变果实,/items/17,1046109,黄金·荷花,3,3,小叶子,8640,plant/model/v4/gold/Crop_6109_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6109_3.png
超变果实,/items/17,1046109,黄金·荷花,4,4,大叶子,8640,plant/model/v4/gold/Crop_6109_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6109_4.png
超变果实,/items/17,1046109,黄金·荷花,5,5,花蕾,8640,plant/model/v4/gold/Crop_6109_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6109_5.png
超变果实,/items/17,1046109,黄金·荷花,6,6,盛开,0,plant/model/v4/gold/Crop_6109_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_6109_6.png
超变果实,/items/17,1041032,黄金·琉璃宝荷,1,Seed,种子,8640,plant/model/v4/gold/Crop_1032_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1032_Seed.png
超变果实,/items/17,1041032,黄金·琉璃宝荷,2,2,发芽,8640,plant/model/v4/gold/Crop_1032_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1032_2.png
超变果实,/items/17,1041032,黄金·琉璃宝荷,3,3,小叶子,8640,plant/model/v4/gold/Crop_1032_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1032_3.png
超变果实,/items/17,1041032,黄金·琉璃宝荷,4,4,大叶子,8640,plant/model/v4/gold/Crop_1032_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1032_4.png
超变果实,/items/17,1041032,黄金·琉璃宝荷,5,5,花蕾,8640,plant/model/v4/gold/Crop_1032_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1032_5.png
超变果实,/items/17,1041032,黄金·琉璃宝荷,6,6,盛开,0,plant/model/v4/gold/Crop_1032_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1032_6.png
超变果实,/items/17,1040167,黄金·欢乐糖果,1,Seed,种子,5760,plant/model/v4/gold/Crop_167_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_167_Seed.png
超变果实,/items/17,1040167,黄金·欢乐糖果,2,2,发芽,5760,plant/model/v4/gold/Crop_167_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_167_2.png
超变果实,/items/17,1040167,黄金·欢乐糖果,3,3,小叶子,5760,plant/model/v4/gold/Crop_167_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_167_3.png
超变果实,/items/17,1040167,黄金·欢乐糖果,4,4,大叶子,5760,plant/model/v4/gold/Crop_167_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_167_4.png
超变果实,/items/17,1040167,黄金·欢乐糖果,5,5,开花,5760,plant/model/v4/gold/Crop_167_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_167_5.png
超变果实,/items/17,1040167,黄金·欢乐糖果,6,6,成熟,0,plant/model/v4/gold/Crop_167_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_167_6.png
